ISP_Name,Time,Text,Coordinates,Place,Source
sprectranet,2019-04-15 22:09:55,@LadiSpeaks @SmileComsNG Smile na fraud naa....try swift or spectranet,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for Android
sprectranet,2019-04-11 19:15:35,What's wrong with spectranet tonight bayi 😩,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='011a942e0a0e8fb2', url='https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json', place_type='admin', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-10 11:11:15,This spectranet is super annoying,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-09 16:57:33,"@Spectranet_NG hello I forgot my user ID , how do I check please ?  My IMEI number is 354668082021946",,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-08 04:49:57,@Johnberrie Hmmm. I’d switch to my Spectranet.,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-03 23:06:27,@SocratesErasmus @MTNNG Gonna buy spectranet tomorrow! Mtn has made me finish my house rent 😩😩😭,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-02 09:59:22,Spectranet network can be trash for no reason.🤮🤮,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-05-05 07:40:35,@MTNNG you cannot send me back to my village. I’m back to using @Spectranet_NG 💙,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-05-05 05:26:03,@Spectranet_NG you owe me 10gb,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-05-04 12:30:02,"@Spectranet_NG please don’t let us be unfortunate this afternoon, I have plenty work to do and your internet is not even working. Location is Yaba.

Let’s be guided please, thanks!",,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-05-04 12:13:23,"@Spectranet_NG , see no make me swear for you! Fix your wacky internet connection around Yaba!",,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-05-03 05:21:54,@ParadiseKelechi @mykeels @Spectranet_NG It gets really slow these days,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-05-02 03:30:18,"@EneSoulfood Depend on the kind of mifi
Smile is 9800
Spectranet is like 15k",,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for Android
sprectranet,2019-05-01 19:28:57,"Thanks to Spectranet, I haven’t complained about using up my data in three days and looking for how to buy another data in months",,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-30 19:23:39,@Spectranet_NG I’ve been unable to use my ace mifi device. I’ve restarted one million times. Whyyyyyyyy,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-30 12:01:20,"@Spectranet_NG How come you guys always do promo's for data but never for validity period? 
U can try extending a v… https://t.co/A7NHacYWby",,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for Android
sprectranet,2019-04-30 09:37:21,@Spectranet_NG Can I marry to devices together on a single account?,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-29 20:42:40,@_apinkeade @Spectranet_NG Wawu. That’s a lot of data,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-29 13:18:39,I was using mobile data. The Data on my spectranet has finished. Can only do WhatsApp with it https://t.co/SSYSwE87iW,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-29 01:23:57,Spectranet is so fucked up 😭😭,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for Android
sprectranet,2019-04-28 22:36:09,I get that but spectranet can frustrate when they want to it is terrible I can’t even lie. But I get your point tho https://t.co/LuAEE6CPI4,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-27 18:49:53,"Spectranet needs to reward me 😭😭.
4 years 😭",,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-25 15:33:02,@Kophoworola_ Which? For Spectranet I always roll over. And I dl movies a lot. For airtel this is my first try,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-25 14:58:31,@brendaij Spectranet wanted to frustrate me o,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-25 14:49:59,God punish spectranet. Now I’m back to airtel N15k 40Gb 😭😩💔,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-24 22:13:51,"@Spectranet_NG I'm really tired of this crippled network lately. 
Fix up!!",,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for Android
sprectranet,2019-04-24 16:21:57,The Bolt driver that took me from my office to my house today has a spectranet in his car and I politely begged for his password that I wanna subscribe and he said it’s for him alone after the trip he has the gut to say Chairman 5 star ⭐️ mofun iyalaya wereey e ni 1 ⭐️,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-24 09:13:22,"@Spectranet_NG every time I go back to your network, you always give me a thumbs up for playing myself again....Why is your network so terrible???",,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-23 15:25:30,@Spectranet_NG your network sucks ass!,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-22 23:20:33,@Seunlanaa @qwinray @Spectranet_NG Somebody had to let them know🤦‍♂️,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='011a942e0a0e8fb2', url='https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json', place_type='admin', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-21 16:21:52,@Rockstarvique Sigh. I guess I’d have to stick to Spectranet.,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for iPhone
sprectranet,2019-04-21 15:46:11,@DadaBen_ @Spectranet_NG Also using spectranet https://t.co/pFfgkna2Xl,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]), attributes={})",Twitter for Android
sprectranet,2019-04-21 01:41:20,@ayobamiosho @Spectranet_NG Okay 😁😁😁,,"Place(_api=<tweepy.api.API object at 0x7f96f37c0290>, id='011a942e0a0e8fb2', url='https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json', place_type='admin', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f96f37c0290>, type='Polygon', coordinates=[[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]), attributes={})",Twitter for iPhone
