ISP_Name,Time,Text,Coordinates,Place,Source
tizeti,2019-07-19 22:09:05+00:00,"@wifisupport1 @tizeti Was on hold for 17 minutes, someone finally answered. Next thing, call failed. 
And you're tweeting as if you're normal",,,Twitter for iPhone
tizeti,2019-07-19 22:05:58+00:00,"@dre81us @tizeti Kindly send an email to internet@wifi.com.ng or by opening a ticket on 
https://t.co/ViIVRPrVoZ for a prompt resolution or DM your Tizeti details for further escalation.",,,Twitter for iPhone
tizeti,2019-07-19 22:03:46+00:00,Tizeti connecting..... Onanana... elelele 😂😂😂 this ad sha,,,Twitter for iPhone
tizeti,2019-07-19 21:47:52+00:00,"@wifisupport1 @tizeti Shouldnt you guys be fed up with me calling by now?
These your automated messages mean nothing to you",,,Twitter for iPhone
tizeti,2019-07-19 21:46:52+00:00,"@dre81us @tizeti So sorry about any issues experienced. Please contact us on 09087493040, 09087493050 or by 
sending an email to internet@wifi.com.ng or by opening a ticket on 
https://t.co/ViIVRPrVoZ for a prompt resolution",,,Twitter for iPhone
tizeti,2019-07-19 21:39:50+00:00,"@tizeti 
See how useless your service is? https://t.co/fTt2oIwCxg",,,Twitter for iPhone
tizeti,2019-07-19 21:33:19+00:00,@tizeti Fresh Iru and Garri with ice,,,Twitter for iPhone
tizeti,2019-07-19 19:47:47+00:00,RT @iDURalph: Imagine if someone makes the mistake of using @tizeti for their business. Your business will shut down for 6 days while they…,,,Twitter for Android
tizeti,2019-07-19 19:47:43+00:00,RT @iDURalph: I tell @tizeti that my network isn't working. They check and confirm there is a problem. They will come fix it. But get this.…,,,Twitter for Android
tizeti,2019-07-19 19:18:46+00:00,"@GbengaGOLD @tizeti Thank you for contacting us, kindly DM your proof of payment to enable us escalate accordingly.",,,Twitter for iPhone
tizeti,2019-07-19 18:45:16+00:00,"@tizeti Paid since 5 hours ago. Please, reconnect me immediately. Gbenga.olorunpomi@gmail.com",,,Twitter for Android
tizeti,2019-07-19 18:34:40+00:00,Hmmmmmm... 🤔 https://t.co/FdhOPcUikE,,,Twitter for Android
tizeti,2019-07-19 18:23:57+00:00,"RT @tizeti: Which will be you this weekend? Multiple answers allowed.

#TGIF #TheGiftAlbum #HappyWeekend https://t.co/2cyoAf2hTD",,,Twitter for Android
tizeti,2019-07-19 16:27:41+00:00,Spectranet network has been taking the piss for a while now. Need an alternative that isn't permanent-ish like tizeti. Something like a CPE router but with a solid carrier. Or maybe a super router (indoor/outdoor) I can put my spectranet SIM inside. Anyone with an idea? Thanks,,,Twitter Web App
tizeti,2019-07-19 16:03:51+00:00,Imagine if someone makes the mistake of using @tizeti for their business. Your business will shut down for 6 days while they get their shit together. Like wow...6 days.,,,Twitter for Android
tizeti,2019-07-19 16:03:50+00:00,I tell @tizeti that my network isn't working. They check and confirm there is a problem. They will come fix it. But get this... in 6 days time. 6 whole days. Even governement parastatals have better response time.,,,Twitter for Android
tizeti,2019-07-19 15:58:51+00:00,"RT @tizeti: Why lock up your data if it is truly UNLIMITED?
Looking for a truly UNLIMITED plan? Connect to https://t.co/rfS7AqPhd9 by Tizet…",,,Twitter for Android
