ISP_Name,Time,Text,Coordinates,Place,Source
tizeti,2019-04-19 22:33:17+00:00,"RT @tizeti: EGBEDA TI JI, COME ONLINE.
No more capped data.
 #UnlimitedInternet 
#Tizeti

Contact Us:
internet@wifi.com.ng
09087493040 http…",,,Twitter for Android
tizeti,2019-04-19 22:32:50+00:00,"RT @tizeti: AWOYAYA! #UnlimitedInternet is now at your location. Say goodbye to capped data.

#Tizeti

Contact Us:
internet@wifi.com.ng
090…",,,Twitter for Android
tizeti,2019-04-19 22:30:43+00:00,"RT @tizeti: Winter is coming, are you ready?
#GOT #GOT7 #GOT8

Voice: @OyomwanO

#UnlimitedInternet to enjoy more. https://t.co/zFMEkCzjFc",,,Twitter for Android
tizeti,2019-04-19 22:30:38+00:00,RT @kananyi: #ForTheThrone https://t.co/hTUzHdEr6X,,,Twitter for Android
tizeti,2019-04-19 22:29:54+00:00,@chinyereuzuh1 Tizeti (https://t.co/zpFMazUFGM),,,Twitter for iPhone
tizeti,2019-04-19 22:29:47+00:00,RT @tizeti: #MondayMotivation #quotes https://t.co/MODbU620QG,,,Twitter for Android
tizeti,2019-04-19 22:29:40+00:00,"RT @tizeti: Surulere is situated on the mainland area of Lagos. Landmark locations: 
National Stadium Lagos, 
National Arts Theatre etc.
It…",,,Twitter for Android
tizeti,2019-04-19 22:29:32+00:00,RT @tizeti: Training for new staff members. https://t.co/fv7pnIIRCl,,,Twitter for Android
tizeti,2019-04-19 22:29:23+00:00,"RT @tizeti: MARYLAND, LAGOS

Situated on the mainland. It houses many landmark locations, one of which is the popular Maryland Mall.

Maryl…",,,Twitter for Android
tizeti,2019-04-19 22:29:13+00:00,RT @tizeti: New staff members meet with the COO. https://t.co/pxqK4rWpHK,,,Twitter for Android
tizeti,2019-04-19 22:29:00+00:00,"RT @tizeti: Remember the #UnlimitedSacrifice,
this #GoodFriday https://t.co/UOL2H7i9N9",,,Twitter for Android
tizeti,2019-04-19 22:28:53+00:00,"RT @tizeti: MOVIE PICK FOR THE WEEKEND:

The Perfect Date

https://t.co/uFVSJPfPNR

Watch @Netflix with #UnlimitedInternet from https://t.c…",,,Twitter for Android
tizeti,2019-04-19 22:28:48+00:00,"RT @tizeti: Oshodi is situated in Oshodi-Isolo is LGA, Lagos State.

Oshodi is one of the locations where you can subscribe to enjoy #Unlim…",,,Twitter for Android
tizeti,2019-04-19 22:28:34+00:00,"RT @tizeti: AGEGE! #UnlimitedInternet is now at your location. Say goodbye to capped data.

#Tizeti

Contact Us:
internet@wifi.com.ng
09087…",,,Twitter for Android
tizeti,2019-04-19 21:00:12+00:00,RT @lanreflo: @Wana____ True talk but once ua outside naija it not even something to thing about... I used to download games overnight on T…,,,Twitter for Android
tizeti,2019-04-19 20:56:45+00:00,@Wana____ True talk but once ua outside naija it not even something to thing about... I used to download games overnight on Tizeti unlimited tho... Thank God for inverter,,,Twitter for Android
tizeti,2019-04-19 20:28:29+00:00,"@Bhobhojay @ShaynetemBR Same here but it useful to me at work.
But it useless in my area.
So i just sub on tizeti.",,,Twitter for Android
